customer_id,name,date_of_birth,gender,citizenship,marital_status,employment_status,annual_income,customer_segment,onboarding_date,digital_literacy_level,known_device_familiarity_score,scam_education_completed,risk_profile,is_vulnerable,vulnerability_score,vulnerability_flags,is_mule_account,credit_score,kyc_level,aml_risk_level,age,customer_tenure_years,account_count,total_balance,avg_balance,max_balance,balance_std,daily_limit_max,monthly_limit_max,mule_account_count,txn_count,total_amount,avg_amount,std_amount,max_amount,min_amount,fraud_count,fraud_rate,avg_risk_score,max_risk_score,known_device_rate,ctr_count,sar_count,total_calls,inbound_call_rate,escalated_call_rate,outcome_reached_rate,avg_call_duration,max_call_duration,avg_call_quality,avg_resolution_hours,high_risk_call_rate,alert_count,critical_alert_rate,high_alert_rate,avg_alert_risk_score,avg_false_positive_prob,avg_escalation_level,alert_closure_rate,balance_to_income_ratio,avg_txn_to_balance_ratio,risk_velocity,mule_account_ratio,accounts_per_year,txn_per_month,alert_to_txn_ratio,call_to_txn_ratio
AU-CUST00833,Tyler Harris,1999-10-19,Male,AU,Single,Full-time,102278.0,Premium,2024-06-14,High,0.366,1,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,0,753,Enhanced,Medium,25.987679671457904,1.3333333333333333,2.0,9345.970000000001,4672.985000000001,5375.72,993.8173677542575,25000.0,167344.0,0.0,5.0,666.2,133.24,111.82146551534727,301.98,48.56,1.0,0.2,30.4,49.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09137721330869486,0.028506723919738724,0.16666666666666666,0.0,1.3953488372093024,0.29411764705882354,0.0,0.0
AU-CUST00625,Molly Rodriguez,1990-10-21,Male,AU,Single,Part-time,54796.0,Standard,2025-05-19,High,0.87,1,Low,False,0.0,LOW_INCOME,0,747,Enhanced,Medium,34.98151950718686,0.405201916495551,2.0,15919.6,7959.8,10470.6,3550.8074124063673,25000.0,63116.0,0.0,1.0,8.84,8.84,0.0,8.84,8.84,0.0,0.0,10.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2275.5,2373.0,0.8,5.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290519553990182,0.0011104411616922921,0.0,0.0,3.9588131689472967,0.17057793345008757,0.0,1.0
AU-CUST00236,Shannon Rivera,1955-10-30,Male,AU,Married,Full-time,77208.0,Standard,2024-04-27,Medium,0.676,0,High,True,0.0,PRIOR_VICTIM,0,646,Enhanced,High,69.95756331279945,1.4647501711156743,1.0,6320.67,6320.67,6320.67,0.0,6407.0,198528.0,0.0,1.0,462.74,462.74,0.0,462.74,462.74,0.0,0.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08186441995104198,0.07319901228631043,0.0,0.0,0.6390796553081667,0.05382999889466121,0.0,0.0
AU-CUST00192,Daniel Salinas,1990-10-21,Male,AU,Single,Part-time,12487.0,Standard,2025-04-03,High,0.318,1,Low,False,0.0,PRIOR_VICTIM,0,594,Enhanced,Medium,34.98151950718686,0.5311430527036276,2.0,11372.24,5686.12,10774.56,7196.140859321751,21438.0,157743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9106534272901986,0.0,0.0,0.0,3.168853703502874,0.0,0.0,0.0
AU-CUST00406,Paul Lewis,1961-10-28,Male,AU,Single,Full-time,63430.0,Standard,2024-06-14,Medium,0.727,1,High,False,0.0,YOUNG_ADULT|LOW_INCOME,0,639,Standard,Medium,63.96167008898015,1.3333333333333333,3.0,17889.809999999998,5963.2699999999995,8339.89,4057.300123037486,25000.0,141688.0,0.0,1.0,120.52,120.52,0.0,120.52,120.52,0.0,0.0,22.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,776.5,0.20500000000000002,2.0,0.0,0.2820357553877441,0.020206999347782712,0.0,0.0,2.0930232558139537,0.058823529411764705,1.0,0.0
AU-CUST00958,Renee Wolfe,1960-10-28,Male,AU,Married,Retired,41587.0,Standard,2024-01-21,Medium,0.264,1,Medium,True,0.0,ELDERLY,0,626,Standard,Medium,64.96098562628337,1.730321697467488,1.0,4560.38,4560.38,4560.38,0.0,25000.0,56064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10965615081273444,0.0,0.0,0.0,0.5463520436782469,0.0,0.0,0.0
AU-CUST00213,Yvonne Chambers,2000-10-18,Male,AU,Single,Full-time,12777.0,Standard,2024-11-02,High,0.936,0,Low,False,0.0,PRIOR_VICTIM,0,716,Enhanced,High,24.98836413415469,0.947296372347707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.61,9.61,0.0,9.61,9.61,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61,0.0,0.0,0.0,0.08085671592229786,0.0,0.0
AU-CUST00982,Joshua Garcia,2000-10-18,Male,AU,Single,Full-time,58062.0,Standard,2024-06-05,High,0.675,1,Low,True,0.0,LOW_INCOME,0,622,Standard,High,24.98836413415469,1.3579739904175223,2.0,2621.0,1310.5,2478.37,1651.6175930886664,25000.0,187654.0,1.0,1.0,30.58,30.58,0.0,30.58,30.58,0.0,0.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045140623116270255,0.023316812809759814,0.0,0.3333333333333333,1.3717665837284634,0.057817879615338956,0.0,0.0
AU-CUST00348,Connie Brown,1993-10-20,Male,AU,Single,Full-time,52010.0,Standard,2024-08-21,Medium,0.561,0,Low,False,0.01,YOUNG_ADULT,0,675,Standard,Medium,31.983572895277206,1.1471594798083504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.22,7.22,0.0,7.22,7.22,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,0.0,0.0,0.0,0.06772354331803644,0.0,0.0
AU-CUST00969,Eric Barker,1954-10-30,Male,AU,Widowed,Full-time,36978.0,Standard,2024-12-05,Medium,0.612,1,Low,False,0.01,YOUNG_ADULT,0,690,Standard,Medium,70.95687885010267,0.8569472963723477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,846.5,0.235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
AU-CUST00775,Cody Davidson,1973-10-25,Male,AU,Single,Full-time,109753.0,Standard,2024-03-13,Medium,0.452,0,Low,True,0.0,PRIOR_VICTIM,0,607,Standard,Medium,51.969883641341546,1.5879534565366187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,390.76,97.69,112.72392884092238,262.5,12.98,0.0,0.0,21.25,35.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1293.0,1293.0,0.8,2.6,1.0,1.0,0.0,1.0,777.0,0.26,1.0,0.0,0.0,97.69,0.0,0.0,0.0,0.19944711784580732,0.2,0.2
AU-CUST00551,Angel Gordon,1950-10-31,Male,AU,Single,Part-time,46924.0,Standard,2024-11-30,Low,0.233,0,Low,True,0.0,ELDERLY,0,703,Standard,Medium,74.95414099931554,0.8706365503080082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,1.0,1840.5,1858.0,0.875,2.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
AU-CUST00989,Angela Jackson,1977-10-24,Male,AU,Single,Full-time,70552.0,Standard,2025-02-07,High,0.901,0,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,0,600,Standard,High,47.97262149212868,0.6817248459958932,1.0,26.7,26.7,26.7,0.0,25000.0,34966.0,0.0,1.0,695.74,695.74,0.0,695.74,695.74,0.0,0.0,45.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003784389040862897,25.116967509025272,0.0,0.0,1.279222484896244,0.10892417803623351,0.0,0.0
AU-CUST00554,Penny Bowman,1986-10-22,Male,AU,Married,Full-time,53132.0,Standard,2024-10-02,High,0.954,1,Low,False,0.0,PRIOR_VICTIM,0,733,Standard,Medium,38.978781656399725,1.0321697467488022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,485.23,485.23,0.0,485.23,485.23,0.0,0.0,23.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1205.0,1205.0,0.86,4.1,1.0,1.0,0.0,1.0,781.0,0.34,1.0,0.0,0.0,485.23,0.0,0.0,0.0,0.07470470931124405,0.5,0.5
AU-CUST00090,Aimee Montoya,1970-10-26,Male,AU,Single,Unemployed,22999.0,Standard,2024-04-19,Medium,0.478,0,Medium,False,0.04,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,564,Simplified,High,54.9678302532512,1.486652977412731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-CUST00443,Joanna Pacheco,1946-11-01,Male,AU,Married,Unemployed,12011.0,Standard,2025-04-26,Medium,0.622,1,Medium,True,0.07,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,512,Standard,High,78.9514031485284,0.4681724845995893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1335.0,1335.0,0.88,5.4,0.0,2.0,0.0,1.0,797.0,0.36,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
AU-CUST00117,Rebecca Valencia,2003-10-18,Male,AU,Single,Part-time,19515.0,Standard,2025-06-07,High,0.982,1,Low,False,0.0,PRIOR_VICTIM,0,591,Enhanced,High,21.99041752224504,0.3531827515400411,1.0,716.2,716.2,716.2,0.0,25000.0,105766.0,0.0,2.0,82.72,41.36,47.13573803389526,74.69,8.03,0.0,0.0,22.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2258.0,2258.0,0.76,2.0,0.0,4.0,0.0,1.0,870.5,0.255,1.75,0.0,0.03669809387169502,0.05766871165644171,0.0,0.0,2.206615314907114,0.38181105448843594,1.3333333333333333,0.3333333333333333
AU-CUST00487,Marilyn Wang,1966-10-27,Male,AU,Single,Full-time,34283.0,Standard,2024-12-24,Medium,0.268,1,Medium,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,0,585,Standard,High,58.965092402464066,0.8049281314168378,2.0,3683.4,1841.7,3225.03,1956.3240472375737,25000.0,181966.0,0.0,3.0,753.76,251.25333333333333,163.80701124595777,364.72,63.46,0.0,0.0,20.333333333333332,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10743787189359469,0.13635064488703172,0.0,0.0,2.2101202632176085,0.2814486611442882,0.0,0.0
AU-CUST00474,Todd Moore,1972-10-25,Male,AU,Married,Retired,97208.0,Premium,2024-02-03,Medium,0.474,1,Medium,False,0.0,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,718,Enhanced,Medium,52.969199178644764,1.6947296372347707,2.0,23736.190000000002,11868.095000000001,17874.04,8493.688873866879,25000.0,131905.0,0.0,2.0,414.96000000000004,207.48000000000002,269.860231972034,398.3,16.66,0.0,0.0,12.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24417687662664983,0.017480692504356903,0.0,0.0,1.1143739750581594,0.0937349629487056,0.0,0.0
AU-CUST00414,Carrie Wright,1994-10-20,Male,AU,Single,Unemployed,22061.0,Standard,2024-10-16,High,0.575,1,Medium,False,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,640,Simplified,Medium,30.98425735797399,0.9938398357289527,2.0,60425.39,30212.695,32742.24,3577.3168456330523,22253.0,198291.0,0.0,3.0,531.31,177.10333333333332,238.38204805172168,452.07,28.62,1.0,0.3333333333333333,17.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7388899465143686,0.005861690645031444,0.25,0.0,1.8284212502346537,0.23208895949166006,0.0,0.0
AU-CUST00527,Curtis Williams,1959-10-29,Male,AU,Married,Part-time,17208.0,Standard,2024-07-04,Medium,0.947,0,Low,False,0.0,PRIOR_VICTIM,0,721,Simplified,High,65.96030116358658,1.2785763175906912,2.0,34354.25,17177.125,19613.47,3445.512141619879,25000.0,199685.0,0.0,1.0,803.44,803.44,0.0,803.44,803.44,0.0,0.0,83.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,852.0,0.36,2.0,0.0,1.99629554302981,0.04677111151537203,0.0,0.0,1.450772056998163,0.061188591531599446,0.5,0.0
AU-CUST00104,Christopher Bass,1978-10-24,Male,AU,Single,Part-time,81558.0,Standard,2025-03-07,Medium,0.608,0,Low,False,0.0,PRIOR_VICTIM,0,568,Standard,Medium,46.97330595482546,0.6050650239561944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181.12,181.12,0.0,181.12,181.12,0.0,0.0,33.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.12,0.0,0.0,0.0,0.12105393984588615,0.0,0.0
AU-CUST00613,Dale Ryan,1974-10-25,Male,AU,Married,Student,58024.0,Standard,2025-01-14,High,0.636,1,Medium,True,0.0,YOUNG_ADULT|LOW_INCOME,0,642,Standard,Medium,50.97056810403833,0.7474332648870636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,286.93,95.64333333333333,94.19961482582258,197.07,10.9,0.0,0.0,18.666666666666668,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.64333333333333,0.0,0.0,0.0,0.30092687950566427,0.0,0.0
AU-CUST00794,Christopher Moore,1942-11-02,Male,AU,Married,Student,11725.0,Standard,2024-01-10,High,0.407,0,Medium,True,0.11,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,1,714,Simplified,High,82.94866529774127,1.7604380561259412,1.0,52065.09,52065.09,52065.09,0.0,25000.0,175567.0,0.0,1.0,234.03,234.03,0.0,234.03,234.03,0.0,0.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440140712945591,0.004494864123655147,0.0,0.0,0.5375078179610757,0.04519721577726218,0.0,0.0
AU-CUST00297,Joshua Reed,2002-10-18,Male,AU,Single,Full-time,19312.0,Standard,2024-06-11,High,0.564,0,Low,False,0.0,PRIOR_VICTIM,0,756,Standard,High,22.989733059548254,1.3415468856947297,1.0,8298.55,8298.55,8298.55,0.0,20746.0,191391.0,0.0,1.0,13.1,13.1,0.0,13.1,13.1,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4296872572878372,0.0015783988288521668,0.0,0.0,0.6936992545463178,0.05848444818061726,0.0,0.0
AU-CUST00644,Alexis Harris,1944-11-01,Male,AU,Single,Full-time,85069.0,Standard,2025-01-27,High,0.696,1,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,0,762,Standard,Medium,80.95003422313484,0.7118412046543463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.62,205.62,0.0,205.62,205.62,0.0,0.0,23.0,23.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1335.0,1335.0,0.9,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.62,0.0,0.0,0.0,0.10479879492145472,0.0,0.5
AU-CUST00253,Benjamin Smith,1970-10-26,Male,AU,Single,Full-time,32588.0,Standard,2024-08-31,High,0.698,0,Low,True,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,633,Enhanced,High,54.9678302532512,1.1197809719370295,1.0,10677.37,10677.37,10677.37,0.0,25000.0,200000.0,0.0,1.0,6.61,6.61,0.0,6.61,6.61,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276372395593605,0.0006190083317959576,0.0,0.0,0.8198193142921272,0.06926468496657659,0.0,0.0
AU-CUST00886,Chris Velazquez,1992-10-20,Female,AU,Single,Retired,92888.0,Standard,2025-03-02,Medium,0.741,0,Low,False,0.0,PRIOR_VICTIM,0,693,Standard,Medium,32.982888432580424,0.6187542778918549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1621.0,1621.0,0.86,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AU-CUST00234,Kimberly Gutierrez,1986-10-22,Male,AU,Single,Part-time,49714.0,Standard,2024-03-14,Low,0.248,0,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,0,689,Standard,Medium,38.978781656399725,1.5852156057494866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.35,8.35,0.0,8.35,8.35,1.0,1.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35,0.5,0.0,0.0,0.04994359552866373,0.0,0.0
AU-CUST00405,Jeffrey Mills,1949-10-31,Male,AU,Widowed,Full-time,65878.0,Standard,2024-01-03,Medium,0.701,1,Low,True,0.0,ELDERLY,0,466,Simplified,Medium,75.95345653661876,1.7796030116358659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,207.95,207.95,0.0,207.95,207.95,0.0,0.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.95,0.0,0.0,0.0,0.04473224947184715,0.0,0.0
AU-CUST00606,David Robinson,1970-10-26,Male,AU,Widowed,Retired,51704.0,Standard,2025-05-29,Medium,0.546,0,Very High,False,0.0,ELDERLY,0,661,Enhanced,Medium,54.9678302532512,0.37782340862423,1.0,110.32,110.32,110.32,0.0,25000.0,200000.0,0.0,2.0,77.86,38.93,28.524687553065323,59.1,18.76,0.0,0.0,7.5,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021336427811623634,0.3497125404240029,0.0,0.0,2.092823377739579,0.3614100185528757,0.0,0.0
AU-CUST00818,Mr. Michael Williams,2000-10-18,Male,AU,Single,Full-time,80460.0,Standard,2024-07-25,Medium,0.859,1,Low,False,0.0,PRIOR_VICTIM,0,684,Standard,Medium,24.98836413415469,1.2210814510609171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,806.19,806.19,0.0,806.19,806.19,0.0,0.0,27.0,27.0,1.0,0.0,0.0,4.0,0.5,0.0,0.5,1719.25,1840.0,0.7725,3.6,0.75,1.0,0.0,1.0,835.0,0.12,2.0,0.0,0.0,806.19,0.0,0.0,0.0,0.0638856093401548,0.5,2.0
AU-CUST00168,Alyssa Long,1989-10-21,Male,AU,Married,Unemployed,65639.0,Standard,2025-03-04,Medium,0.685,1,Medium,True,0.12,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,536,Enhanced,High,35.98083504449008,0.6132785763175906,2.0,28316.98,14158.49,16016.49,2627.6087988892104,25000.0,170586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43139823278488726,0.0,0.0,0.0,2.803953555320987,0.0,0.0,0.0
AU-CUST00977,Amanda Guzman,2002-10-18,Male,AU,Single,Unemployed,12580.0,Standard,2025-06-15,High,0.631,1,High,False,0.0,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,607,Standard,Medium,22.989733059548254,0.33127994524298426,1.0,7094.53,7094.53,7094.53,0.0,5844.0,199974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639082743820046,0.0,0.0,0.0,2.318679574670687,0.0,0.0,0.0
AU-CUST00096,Larry Dixon,2001-10-18,Male,AU,Single,Full-time,38784.0,Standard,2024-02-25,Medium,0.647,1,Low,False,0.0,PRIOR_VICTIM,0,683,Standard,Medium,23.98904859685147,1.6344969199178645,1.0,2229.49,2229.49,2229.49,0.0,25000.0,108491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057483305401572767,0.0,0.0,0.0,0.576536048301172,0.0,0.0,0.0
AU-CUST00284,Lisa Allen,2001-10-18,Male,AU,Married,Student,17797.0,Standard,2024-07-16,High,0.825,1,Medium,True,0.05,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,557,Standard,High,23.98904859685147,1.2457221081451062,2.0,363.83,181.915,298.96,165.5266264079589,25000.0,177991.0,0.0,1.0,5.01,5.01,0.0,5.01,5.01,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1633.0,1633.0,0.76,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020442184515114058,0.027389771205204604,0.0,0.0,1.4861909363714967,0.06270117162353546,0.0,0.5
AU-CUST00297,Andrew Reynolds,1971-10-26,Male,AU,Single,Part-time,35081.0,Standard,2024-07-31,Medium,0.986,1,Low,False,0.0,PRIOR_VICTIM,0,576,Standard,Medium,53.96851471594798,1.2046543463381245,1.0,8298.55,8298.55,8298.55,0.0,20746.0,191391.0,0.0,1.0,13.1,13.1,0.0,13.1,13.1,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23654723219884838,0.0015783988288521668,0.0,0.0,0.7664865432033996,0.06470041185067092,0.0,0.0
AU-CUST00009,Gabrielle Davis,1967-10-27,Male,AU,Single,Full-time,101024.0,Standard,2024-09-12,Medium,0.398,0,Low,False,0.0,PRIOR_VICTIM,0,739,Standard,Medium,57.96577686516085,1.0869267624914443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-CUST00732,Eric Rush,1975-10-25,Male,AU,Single,Retired,62078.0,Standard,2024-06-07,Medium,0.626,0,High,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,0,634,Standard,Medium,49.97125256673511,1.352498288843258,2.0,29680.640000000003,14840.320000000002,29349.81,20519.5175411168,25000.0,198604.0,0.0,1.0,7.89,7.89,0.0,7.89,7.89,0.0,0.0,31.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,821.0,0.11,2.0,0.0,0.47811079431047543,0.0005316238717310858,0.0,0.0,1.3769379388341736,0.058038374448814205,0.5,0.0
AU-CUST00307,Laura Haney,1968-10-26,Male,AU,Single,Full-time,108676.0,Standard,2025-05-17,Medium,0.404,0,Low,False,0.0,PRIOR_VICTIM,0,682,Standard,Medium,56.96646132785763,0.4106776180698152,3.0,10185.09,3395.03,9633.34,5404.214020475133,25000.0,191511.0,0.0,4.0,438.83000000000004,109.70750000000001,112.06788192133075,271.69,14.31,0.0,0.0,22.75,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937189101649843,0.03230463217344959,0.0,0.0,5.874547647768396,0.6747488742639418,0.0,0.0
AU-CUST00432,Chad Jones,1976-10-24,Female,AU,Married,Student,58694.0,Standard,2025-03-27,Low,0.459,0,Medium,True,0.01,ELDERLY|LOW_INCOME,0,632,Simplified,High,48.9719370294319,0.5503080082135524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2264.0,2264.0,0.92,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AU-CUST00107,Crystal Johnson,1970-10-26,Male,AU,Married,Full-time,83790.0,Standard,2024-12-19,Medium,0.458,1,Medium,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,0,724,Enhanced,High,54.9678302532512,0.8186173853524983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1129.0,1129.0,0.84,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
